,Tweet_ID,Username,User_ID,DateTime,Text,Reply_to,Hashtag,Reply,Retweet,Like
2,403d1b12ae85c36e0bfef12c2149c8c831f559945df40f89003ca62a0b4ab1d6,Saeid D,@Saeiddorost,5/8/2022 22:55,"۲- و روی کار آمدن سرلشگر کا گ ب حیدر علیو به عنوان سومین رئیس جمهور بادکوبه، خط مشی سیاسی خود را به سرعت تغییر داد و به باند علیو پیوست تا سهمی از قدرت بدست آورد و از  آن زمان تاکنون به عنوان نماینده مجلس‌ فعالیت دارد",,,1,,5
3,4e4a49008e466f538c40e128bc21b608564695743e2af50680598a599d5b5673,Saeid D,@Saeiddorost,5/8/2022 22:54,"۱- صابر الاغ خانلی در اینجا مشغول آموزش نحوه زوزه کشیدن گورگ به نوه خود میباشد وی قبلا از طرف فرماندار بادکوبه به عنوان رئیس کنگره آذربایجان های جهان انتخاب شده بود ، سابقه سياسی او در بادکوبه از جبهه خلق و همکاری با ابوالفضل علیو (الچی بئی) شروع شد اما بعد از کودتای صورت حسین او",,,2,1,7
4,0cc008e059116565a74050df5b05ec056fdc7b9a3ecf3fc80d2ce95a4e26deb8,Mamad,@Mamad_delta,5/6/2022 12:56,"مغز یک راس ایرانشهری:"" جمهوری اسلامی باید به بادکوبه فشار وارد بکند که پرچمش به شیر و خورشید تغییر پیدا بکند""
#وافورت_را_زمین_بگذار
#منوفارسی",,"['#وافورت_را_زمین_بگذار', '#منوفارسی']",1,,9
5,8edc608d2ce9862abda2414e6890d333900604e62e85ae7e9a8e8641259f183c,آذر عروس اسدولاخان,@mamastaneh,5/6/2022 2:42,بادكوبه اي و شامي پوك,['@Elizabbethee'],,,,
6,856a91da3d32344d660947ee209c632916a04136d075fa82d39ab1eb1b57a061,PersianPatriot,@FaghatIrann,5/5/2022 23:20,"ارمنستان تا بحال ضد منافع ایران کاری نکرده اما استانداران  استان بادکوبه روزانه در حال فعالیت های ضد ایرانی هستن و دشمن منِ آذری ایرانی به حساب میان.
یاشاسین ارمنستان","['@e594ac342f8e4d7', '@salavatianghali']",,2,,
7,948445750ad8c653b7c66a22463cd74d27d263858d2ef44ec8152141b118b2c0,عبدالرحمن العبيد (أبو مشعل),@rahman885566,5/5/2022 23:14,"الشاعر الإيراني العنصري
مصطفى بادكوبه: يدعو إلى تحريم الحج!
ومقاطعة الكعبة! 
ويقول: (الله ليس في كعبة العرب)!! 
عليه من الله ما يستحق.",,,1,2,5
8,6293b66db8a9c1f98c513855af982e2a44e31bfdca6cb8f7ed0f45d71741093c,ehsan khosravanian,@8UlkmsjlT0XsCb6,5/5/2022 23:01,درستش بادکوبه و آران هست .وگرنه آذربایجان ایران هست .,['@tk_anti'],,,,
9,5071b5fb29eed8821e1a4f92cd9fc4bbbf4072e6d15bbe6ec7e76551cc083ebb,عبدالرحمن العبيد (أبو مشعل),@rahman885566,5/5/2022 22:53,"ويقول الشاعر الإيراني مصطفى بادكوبه:
(خذني إلى أسفل السافلين أيها الإله العربي
شريطة أن لا أجد عربياً هناك، أنا لست بحاجة
لجنة الفردوس، لأني وليد الحب، فجنة حور
العين والغلمان هدية للعرب، أقسمت يا إلهي
يا رب الحب أن تنقذ بلادي من البلاء العربي)",,,1,3,6
10,3b2ca646e0c6ccabf7384d5104e00473bc3be4709fd51c184aa0bb6416b2e528,Dr. Azar,@DrAzar6,5/5/2022 20:36,"نام جعلی درست نیست هر چند تمام جهان آن را قبول کنند. بهتر است خود استانداری بادکوبه ، نام خود را به دو استان اران و شروان تغییر دهد و زبان فارسی را هم در مدارس تدریس کند","['@Salahmanoocheh3', '@salavatianghali', '@mamadrazzagh']",,,,1
11,db1a42c1e00c42c8bb20a454a2d448346202b8e88cb49dcc74fa55003eb76277,Hossein.Mahmoudi.Asl,@hosseinmahmou16,5/5/2022 19:57,"دوستان این مصاحبه رو گوش بدید، بسیار جالبه.
شاید بنده و خیلی دیگر از ایراندوستان دیدگاه دیگری داشته باشیم، اما داده ها و اطلاعاتی که توسط یک فعال مدنی در بادکوبه ارائه میشود، جالب و قابل تامل و بررسیست.",,,,,5
